AttachmentURL,IsDiscountCreatePageSearchEnabled,Rating,TotalReviews,ProductId,ProductName,ShortDescription,FullDescription,VendorId,ManufacturerId,MetaTitle,MetaKeywords,MetaDescription,Price,OldPrice,IsTaxExempt,IsShippingFree,EstimatedShippingDays,ShowOnHomePage,AllowCustomerReviews,IsReturnAble,IsDigitalProduct,IsDiscountAllowed,SellStartDatetimeUtc,SellEndDatetimeUtc,Sku,CreatedOn,ModifiedOn,WarehouseId,InventoryMethodId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MarkAsNew,DisplaySeqNo,IsActive,DiscountProductsMappings,OrderItems,ProductDigitalFileMappings,ProductPicturesMappings,ProductProductAttributeMappings,ProductReviews,ProductShippingMethodsMappings,ProductsCategoriesMappings,ProductsTagsMappings
/content/commonImages/productImages/265_Ganesha_Bhagwan_Statue_Murti.jpg,False,0,0,3328,Brass Golden Ganesh on Trunk Abstract Idol Ganesha Bhagwan Statue Murti Decorated Ganpati for Home Office Entrance Decor Good Luck Diwali Chaturthi Pooja Gift,"Lord Ganesha represents Joy and happiness which is symbolic to bring Prosperity and Good Luck. Ganesha Blessing us,He is the Lord of success and destroyer of evils and obstacles. He is also worshipped as the god of education, knowledge, wisdom and wealth.","<p><em><strong><span style=""font-size: 10pt;"">⦁ Height 4.5 Inch | Length 3.5 Inch | Width 1.5 Inch | Weight 360 gm</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ The Ganesh Artwork Is Designed To Connect The Whole Piece Just Through The Trunk</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Creating Showpiece Of Ganesha Is Made Out Of Top Sense Of Craft And A Lot Of Creativity.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Hindu God Murti for Success Festival Decoration House Warming . Trunk on left side is considered very auspicious</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ It is a Best Gift for Marriage Anniversary , Parents , Mothers day , Wedding Return Gift , Birthday , House warming , Office / Shop Inaugration , Festive occasions - Like Diwali ,Raksha Bandhan , Grah pravesh and Corporate Gifts Lord Ganesha Represents Joy And Happiness Which Is Symbolic To Bring Prosperity And Good Luck.</span></strong></em></p>",1027,8,Brass Ganesha Statue ,Brass-Golden-Ganesh-on-Trunk-Abstract-Idol-Ganesha-Bhagwan-Statue-Murti-Decorated-Ganpati-for-Home-Office-Entrance-Decor-Good-Luck-Diwali-Chaturthi-Pooja-Gift.,"Lord Ganesha represents Joy and happiness which is symbolic to bring Prosperity and Good Luck. Ganesha Blessing us,He is the Lord of success and destroyer of evils and obstacles. He is also worshipped as the god of education, knowledge, wisdom and wealth.",3755,3995,False,True,1,True,True,True,False,False,,,brass-statue-731943,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/e1d_Brass_Deer_Statue_for_showpiece.jpg,False,0,0,3327,Brass Deer Statue for showpiece for Home and Office Decor or Gift,This Deer Idol is a great way of adding beauty to your Home or Office. This Traditional Antique Deer Showpiece Idol Looks Super classic and sophisticated A Feng Shui Remedy Brass Deer Improve relationships and connection A Deer symbolizes energy and placing the Deer at home/office fills you with youthful energy removing stress or lethargy.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ A Deer symbolizes energy and placing the Deer at home/office fills you with youthful energy removing stress or lethargy. It also helps build a network with people that is useful for business and career. This Beautiful Brass made Showpiece enriches its beauty all to the maximum. Very Unique Design to also be used as a gift for your Loved once</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ This Deer Idol is a great way of adding beauty to your Home or Office. This Traditional Antique Deer Showpiece Idol Looks Super classic and sophisticated</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Great for gifting during weddings, anniversaries, Christmas, house warming ceremonies, new venture, award ceremonies etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Very appealing and eye catching as a home decor item. Use the statue to bring a touch of Indian culture to your d&eacute;cor</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Height:- 4 Inch Length:- 3 Inch Width:- 1.5 Inch Weight:- 290 Grams.</span></strong></em></p>",1027,8,Brass Deer Statue  , Brass-Deer-Statue-for-showpiece-for-Home-and-Office-Decor-or-Gift-Great for-gifting-during-weddings-anniversaries-Christmas-house-warming-ceremonies-new-venture-award-ceremonies-etc.,"                                                                                This Deer Idol is a great way of adding beauty to your Home or Office. This Traditional Antique Deer Showpiece Idol Looks Super classic and sophisticated A Feng Shui Remedy Brass Deer Improve relationships and connection A Deer symbolizes energy and placing the Deer at home/office fills you with youthful energy removing stress or lethargy.
                                    
                                    ",2140,2340,False,True,1,True,True,True,False,False,,,"	 brass-statue-731948","Friday, 29 March 2024","Sunday, 22 September 2024",1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/366_Brass_Small_RABIT_Statue.jpg,False,0,0,3326,A Pair of Brass Small RABIT Statue for showpiece for Home and Office Decor or Gift Decorative Animals Handmade Collectible Figurines,"The Chinese Zodiac, known as Sheng Xiao, is based on a twelve-year cycle, each year in that cycle related to an animal sign. These signs are the rat, ox, tiger, rabbit, dragon, snake, horse, sheep, monkey, rooster, dog and pig. It is calculated according to Chinese lunar calendar. Rabbit is one of the twelve Chinese zodiac animals. In traditional Chinese culture, the rabbit symbolizes graciousness, kindness, good manners and sensitivity to beauty.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Vastu / Feng Shui Remedy for happy and harmonious relationships</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Rabbits signifies peace, love and family in Feng Shui and should be kept in rooms of married couples</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Material : Brass, Color : Golden : Height : 6 cm Width : 3 cm Length: 8 cm Weight : 190 Gram of each Approx</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Can be use Diwali Gift- Birthday Gift- Home Decor Present- Welcome Gift- Raksha Bandhan Gift- Goverdhan Pujan Gift- Bhai Duj Gift-Spiritual Lucky Gift</span></strong></em></p>",1027,8,Brass Small RABIT Statue ,A-Pair-of-Brass-Small-RABIT-Statue-for-showpiece-for-Home-and-Office-Decor-or-Gift-Decorative-Animals-Handmade-Collectible-Figurines.,"The Chinese Zodiac, known as Sheng Xiao, is based on a twelve-year cycle, each year in that cycle related to an animal sign. These signs are the rat, ox, tiger, rabbit, dragon, snake, horse, sheep, monkey, rooster, dog and pig. It is calculated according to Chinese lunar calendar. Rabbit is one of the twelve Chinese zodiac animals. In traditional Chinese culture, the rabbit symbolizes graciousness, kindness, good manners and sensitivity to beauty.",3160,3360,False,True,1,True,True,True,False,False,,,brass-statue-731949,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/233_Brass_Deer_Statue____-.jpg,False,0,0,3325,Brass Deer Statue Sculpture Decor Tabletop Figurine Home Decoration Handmade Premium Gifts Fengshui Significance Deer Sculpture,Deer Statue Sculpture Decor Tabletop Figurine Home Decoration Handmade Premium Gifts. These reindeer decoracion statue made of quality brass golden finished glittering will shine and sparkle in the Holiday lights. Siting reindeer figurines,"<p><em><strong><span style=""font-size: 12pt;"">⦁ These reindeer decoracion statue made of quality brass and finished in gold glittering will shine and sparkle in the Holiday lights.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Deer represent beatiful,love,health and power.This deer stag bring happiness,luck and longevity to you.The silver representing noble, pure, eternal.To clean, dust with soft brush or cloth</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Deer Statue Sculpture Decor Tabletop Figurine Home Decoration Handmade Premium Gifts</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Height:- 8 cm Length:- 9.5 cm Width:- 3 cm Weight:- 290 Gram Approx.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Made by the master craftsmen of India A great Indian gifting option.</span></strong></em></p>",1027,8,Brass Deer Statue,Brass-Deer-Statue-Sculpture-Decor-Tabletop-Figurine-Home-Decoration-Handmade-Premium-Gifts-Fengshui-Significance-Deer-Sculpture.,Deer Statue Sculpture Decor Tabletop Figurine Home Decoration Handmade Premium Gifts. These reindeer decoracion statue made of quality brass golden finished glittering will shine and sparkle in the Holiday lights. Siting reindeer figurines,1885,2150,False,True,1,True,True,True,False,False,,,brass-statue-731952,"Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/311_Brass_Moscow_Mules_Wine__1.jpg,False,0,0,3323,Handmade Brass Moscow Mules Wine Glass Goblet.,The brass stem will not transmit the heat from your hand when holding the glass. flower engraved cups makes a dazzling accent in any interior. These wine glasses work great as a brass decor and make your kitchen shine.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ drink like a knight or a duchess from the ancient times. Drinking from brass goblet adds an ancient royal flavor to the drink</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Hand engraved outside of the goblet to save the luster and prevent from fast tarnishing.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Perfect for special evenings and makes. Unique Gifting option for Birthdays, Anniversary, Business, etc</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Exclusively Handmade and Hand Carved. It is proven some that some beverages tastes best when served in brass glass.</span></strong></em></p>",1027,8,Brass Glass Goblet,Handmade-Brass-Moscow-Mules-Wine-Glass-Goblet-Perfect-for-special-evenings-and-makes-Unique-Gifting-option-for-Birthdays-Anniversary-Business-etc.,"                                        The brass stem will not transmit the heat from your hand when holding the glass. flower engraved cups makes a dazzling accent in any interior. These wine glasses work great as a brass decor and make your kitchen shine.
                                    ",1800,2100,False,True,1,True,True,True,False,False,,,brass-wine-goblet-858,"Friday, 29 March 2024","Saturday, 21 September 2024",1,4,9,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/3b0_Buddha_in_Sitting_1.jpg,False,0,0,3322,"Lord Buddha in Sitting, Meditating Idol Sculpture Statue for Home Decor Diwali Office Corporate Gift Item idea Size-3.5 inch","Buddha statues are taken as object of great significance as they radiate peace, calm and love around your surroundings. The word ""Buddha"" is a title which means 'one who is Awake'. This exclusive Buddha from the Parijat Handicraft is exclusively designed with Resin and looks stunning while placing at your home. Increase the charm and positivity in your house with this great idol of Buddha draped in a shawl. Sitting in a meditating position under the Bodhi trees, it will help you to give a peaceful environment. Place it to your work place, home or temple and feel strong & get positive vibes all the time.","<p><em><strong><span style=""font-size: 10pt;"">⦁ This is a great piece of valuable collection, a valuable personal alter or very good present .The handwork is very fine with incredible detailing. This unique work of art is ideal as a garden sculpture or statue. Hand-carved by our skillful craftsmen .Enhance your home and garden by this graceful new fengshui Statue, symbol of peace and harmony.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Buddha Ultimate Peace: the meditation Buddha statue can bring good luck, auspiciousness, wealth, a warm &amp; contemplative atmosphere to home or office. It&rsquo;s a beautifully serene sculpture for your indoor or outdoor.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Vintage Material &amp; Perfect Dimension: Buddha statues is Made &amp; Crafted Resin. Material easy to care, corrosion resistance, moisture proof, anti-oxidation, environmental protection.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Material:- Resin, Size:- Height:- 3.5 Length:- 2.3 Width:- 1.6 Inch, Weight:- 88 Gram Approx.</span></strong></em></p>",1027,8,Resin Lord Buddha Statue ,Lord-Buddha-in-Sitting-Meditating-Idol-Sculpture-Statue-for-Home-Decor-Diwali-Office-Corporate-Gift-Item-idea-Vintage-Material-&-Perfect-Dimension-Buddha-statues-is-Made-&-Crafted-Resin-Material-easy-to-care-corrosion-resistance-moisture-proof-anti-oxidation-environmental-protection.,"Buddha statues are taken as object of great significance as they radiate peace, calm and love around your surroundings. The word ""Buddha"" is a title which means 'one who is Awake'. This exclusive Buddha from the Parijat Handicraft is exclusively designed with Resin and looks stunning while placing at your home. Increase the charm and positivity in your house with this great idol of Buddha draped in a shawl. Sitting in a meditating position under the Bodhi trees, it will help you to give a peacef",1715,2000,False,True,1,True,True,True,False,False,,,"	 buddha-statue-2022A","Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/983_Brass_Candlestick_Holder1.jpg,False,0,0,3321,Brass Candlestick Holder for Table Candle Holders Candle Holder Stand Metal Pillar Wedding Gift Centerpiece. (2.5 Inches),"Assembly Required Candle Holder: Creative detachable design, easy to pack and easy to assemble.(candles not included).","<p><em><strong><span style=""font-size: 12pt;"">⦁ Assembly Required Candle Holder: Creative detachable design, easy to pack and easy to assemble.(candles not included).</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Best suited for bedside, dining table, anniversary, birthday gift,christmas,diwali etc.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Holds 1 candles;Candles not included Goes anywhere candelabra; Assembly required.</span></strong></em></p>",1027,8,Brass Candlestick Holder,Brass-Candlestick-Holder-for-Table-Candle-Holders-Candle-Holder-Stand-Metal-Pillar-Wedding-Gift-Centerpiece-Best-suited-for-bedside-dining-table-anniversary-birthday-gift-christmas-diwali-etc.,"Assembly Required Candle Holder: Creative detachable design, easy to pack and easy to assemble.(candles not included).",1050,1300,False,True,1,True,True,True,False,False,,,"	 candlestick-holder-001","Friday, 29 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/5e4_Dinner_Plate_Two_sections_1.jpg,False,0,0,3316,"Stainless Steel Two in one Dinner Plate Two sections divided plate Two section plate -Set of 5 Mess Trays Great for Camping, 21 Cm",Especially designed for those who would like to feel the Royal Touch while having drink or two. This bar set is perfect to boost your Bar-Tending Skills and Add Luxury to it/ without being too loud.,"<p><em><strong><span style=""font-size: 12pt;"">⦁ Square Metal Plates: Two sections are great for children and adults for picnics, camping or dinner</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Mess Hall: Go old school and feel like you're in MASH! Kids love these too!</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension of each plate : 21 cm X 11 cm X 2.5 cm , Weight of each plate: 140 g</span></strong></em></p>",1027,8,Stainless Steel Plate,Stainless-Steel-Two-in-one-Dinner-Plate-Two-sections-divided-plate-Two-section-plate-Set-Mess-Trays-Great-for-Camping-Mess-Hall-Go-old-school-and-feel-like-you're-in-MASH!-Kids-love-these-too!,Especially designed for those who would like to feel the Royal Touch while having drink or two. This bar set is perfect to boost your Bar-Tending Skills and Add Luxury to it/ without being too loud.,3580,3800,False,True,1,True,True,True,False,False,,,cocktail-shakers-N52,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/6bc_Sectioned_Plates_with_Mesh_Travel_1.jpg,False,0,0,3315,"Stainless Steel 4 in 1 Four compartment divided dinner plate, Set of 4, 30 cm BPA Free, Sectioned Plates with Mesh Travel Bag for Outdoor Camping, Hiking, Picnic, BBQ, Beach","This Stainless steel Plate comes with 4 compartments. All compartment are of different sizes which can accommodate different types of food like chappati, salad, pickle or sweet. It is ideal when you have a party at home. All dishes can be served together in one plate. It is more in use for thali in restaurants and for charity places like Temples, Gurudwaras and hospital and other places where one can have different quantity of small food in 1 plate without using 3 different bowls for it. It is very economical in range, made of food grade stainless steel. It is non breakable, durable, sturdy, rust free and long lasting. Dimension of each plate : 30 cm X 30 cm X 3.5 cm Weight of each plate: 120 gm","<p><em><strong><span style=""font-size: 12pt;"">⦁ Round Metal Plates: Four sections are great for children and adults for picnics, camping or dinner.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ food grade stainless steel. BPA free. Toxin free. Dishwasher safe. Sectioned Tray: Replace your lunchbox in the cafeteria, use the compartments for portion control.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Mess Hall: Go old school and feel like you're in MASH! Kids love these too!</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Dimension of each plate : 30 cm X 30 cm X 3.5 cm Weight of each plate: 120 gm</span></strong></em></p>",1027,8,Stainless Steel plate,Stainless-Steel-Four-compartment-divided-dinner-plate-Set-BPA-Free-Sectioned-Plates-with-Mesh-Travel-Bag-for-Outdoor-Camping-Mess-Hall-Go-old-school-and-feel-like-you're-in-MASH!-Kids-love-these-too!-Hiking-Picnic-BBQ-Beach-,"This Stainless steel Plate comes with 4 compartments. All compartment are of different sizes which can accommodate different types of food like chappati, salad, pickle or sweet. It is ideal when you have a party at home. All dishes can be served together in one plate. It is more in use for thali in restaurants and for charity places like Temples, Gurudwaras and hospital and other places where one can have different quantity of small food in 1 plate without using 3 different bowls for it. It is v",5600,5900,False,True,1,True,True,True,False,False,,,cocktail-shakers-N53,"Thursday, 28 March 2024",,1,4,8,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/7b3_Baglamukhi_MATA_Statue_1.jpg,False,0,0,3314, Brass Baglamukhi MATA Statue Sculpture Showpiece Idol Figurines (Golden),"""Bagalamukhi"" is derived from the two words ""Bagala"" (derived fromthe Sanskrit word ""valga"") and ""mukha"", which means ""bridle"" & ""face"", respectively. Maa Baglamukhi statue in Brass has the immense power to protect those who worship her by destroying their enemies from hurting them in any mode; thereby turning failures into successes and losses into victories.","<p><em><strong><span style=""font-size: 12pt;"">⦁ The Spiritual Hindu Diety Idol (Statue / Murti) of Baglamukhi Mata designed in Brass and shown as the Goddesss Ganga Maa sitting on Crocodile.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ 4.5 inches (H) x 2.5 inches (W) x 3.75 inches (depth) (11.5 x 6.5 x 9.5 cm) approx</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Weight: 800 gms approx</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Handcrafted in India</span></strong></em></p>",1027,8,Brass Baglamukhi MATA Statue,Brass-Baglamukhi-MATA-Statue-Sculpture-Showpiece-Idol-Figurines-(Golden)-The-Spiritual-Hindu-Diety-Idol-(Statue-Murti)-of-Baglamukhi-Mata-designed-in-Brass-and-shown-as-the-Goddesss-Ganga-Maa-sitting-on-Crocodile.,"""Bagalamukhi"" is derived from the two words ""Bagala"" (derived fromthe Sanskrit word ""valga"") and ""mukha"", which means ""bridle"" & ""face"", respectively. Maa Baglamukhi statue in Brass has the immense power to protect those who worship her by destroying their enemies from hurting them in any mode; thereby turning failures into successes and losses into victories.",4520,4800,False,True,1,True,True,True,False,False,,,"	 collectible-figurines-43091","Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/023_Jaguar_-_Brass_Statue.jpg,False,0,0,3313,Pair of Jaguar - Brass Statue Home and Office Decor Interior Item,"Dimensions: 2 inch Height x 5.1 inch Width x 1 inch DepthAdorn your surface space by incorporating sculpture into your decor to add depth and texture in your home. An artistic display to showcase your personality and enhance the look of any open table top space. Add glamour and personality to your console, coffee, and end tables with these leopard sculptures. This item ships in 1 carton. Please note that this item is for decorative use only. Resin sculpture makes a great gift for any occasion. Suitable for indoor use only. This sculpture comes as a set of 2. Glam style.","<p><em><strong><span style=""font-size: 10pt;"">⦁ Dimensions: 2 inch Height x 5.1 inch Width x 1 inch Depth</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Material: Brass Statue</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Weight: 0.55 kg ⦁ Color: Golden</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Tiger Lion Jaguar Leopard 30 cm Luxury Gold Plated Statue Indoor Home Decorative Antique Showpiece Feng Shui Wild Animal</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Because of manual measurement, the size will be a little error, please understanding.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Product Material&mdash; Brass. Handmade, work very well Metal material, durable, easy to clean.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Cleaning&mdash;Gently whisk the surface of brass with a soft cloth if it need clean. You can use vinegar to wipe the rust if it is rusty after a long time.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Product Usage&mdash;It Can be placed in your room to refresh the decor appeal of short spaces. Also a good gift and personal collection.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Placing it at home can bring you fortune and prosperity, guard your house and ward off ill fortune.</span></strong></em><br /><em><strong><span style=""font-size: 10pt;"">⦁ Product package&mdash;we will add a layer of bubble film outside the product box first,and then pack into our professional custom product bag.After the packaging is completed,then ship to you.</span></strong></em></p>",1027,8, Brass Statue Jaguar ,Brass-Statue-Jaguar-Home-and-Office-Decor-Interior-Item-Perfect-Gift-Idea-Realistic-crafted-details-to-create-a-lifelike-gift-for-personal-statue-collection-Thanksgiving-Christmas-and-Valentine's-Day-or-any-Birthday-and-Anniversary-Also-a-great-Housewarming-Congratulatory-Gift-to-your-friends-or-family-members.,"Adorn your surface space by incorporating sculpture into your decor to add depth and texture in your home. An artistic display to showcase your personality and enhance the look of any open table top space. Add glamour and personality to your console, coffee, and end tables with these leopard sculptures. This item ships in 1 carton. Please note that this item is for decorative use only. Resin sculpture makes a great gift for any occasion. Suitable for indoor use only. This sculpture comes as a se",4690,4990,False,True,1,True,True,True,False,False,,,collectible-figurines-43093,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/259_Brass_Made_Singh.jpg,False,0,0,3312,Brass Made Singh/Brass Made Lion to Remove Negative Energy,"Be it a miniature or a large-size brass lion’s statue, placing it in the house not only beings positivity in your house, but also improves your self-confidence. However, one thing that needs to be remembered is to place the lion’s statue in the north-east direction.","<p><em><strong><span style=""font-size: 14pt;"">⦁ Product Material Brass. Handmade, work very well Metal material, durable, easy to clean. Height:- 3 Inch Length:- 5.5 Inch Width:- 1 Inch Approx</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ They make wonderful gifts and decorations for politicians, lawyers, historians patriots and wildlife lover.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ It Can be placed in your room to refresh the decor appeal of short spaces. Also a good gift and personal collection.</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Handmade Brass Magical and Noble Lion Statue Home Decor Housewarming Gift</span></strong></em></p>",1027,8,Brass Made Lion statue,Brass-Made-Lion-statue-Brass-Made-Singh-Brass-Made-Lion-to-Remove-Negative-Energy-They-make-wonderful-gifts-and-decorations-for-politicians-lawyers-historians-patriots-and-wildlife-lover.,"Be it a miniature or a large-size brass lion’s statue, placing it in the house not only beings positivity in your house, but also improves your self-confidence. However, one thing that needs to be remembered is to place the lion’s statue in the north-east direction.",4520,4800,False,True,1,True,True,True,False,False,,,collectible-figurines-43094,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/b82_Unique_Indian_Showpiece.jpg,False,0,0,3311,Mahabharat/Geeta Arjun Chariot (Rath) with Krishna & Hanuman: Sculpted in Solid Brass Metal | Unique Indian Showpiece Gift,"Depicting a scene from the Hindu epic of Mahabharta, this Brass idol of Lord Krishna & Arjun Riding On a Rath (Chariot) with Lord Hanuman sitting on the top is meant for performing puja at home, or for simply decorating your home with a touch of Hindu mythology.","<p><em><strong><span style=""font-size: 14pt;"">⦁ Size : Length:- 23 Width:- 8 Height:- 19 Cm| Weight : 1400 Gram</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Brass showpiece made by master artisans of India</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Depicts an Iconic scene from Indian mythology epic Mahabharata</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Mahabharat/Geeta depiction of Arjun's chariot with Krishna &amp; Hanuman</span></strong></em><br /><em><strong><span style=""font-size: 14pt;"">⦁ Unique collectible Indian gift showpiece</span></strong></em></p>",1027,8,Brass showpiece Mahabharat,Brass-showpiece-Mahabharat-Geeta-Arjun-Chariot-(Rath)-with-Krishna-&-Hanuman-Sculpted-in-Solid-Brass-Metal-Unique-Indian-Showpiece-Gift.,"Depicting a scene from the Hindu epic of Mahabharta, this Brass idol of Lord Krishna & Arjun Riding On a Rath (Chariot) with Lord Hanuman sitting on the top is meant for performing puja at home, or for simply decorating your home with a touch of Hindu mythology.",11660,11990,False,True,1,True,True,True,False,False,,, collectible-figurines-43099,"Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
/content/commonImages/productImages/0aa_Horses_Brass_Showpiece.jpg,False,0,0,3310,Krishna Arjuna Rath Chariot with 4 Horses Brass Showpiece | Home Decor | Krishna Arjun Updesh | Gita Saransh,"Statues and artifacts like this one are a toast to exclusivity. History is rich with chest of treasures of stories and relics of great beings and their becoming. One such great Hindu epic is the Mahabharata, which leans itself to the understanding of the worldly ways. This particular figure is where Arjuna is being driven by the Lord Krishna himself. The figure is also popular for, this is the scene where the message of Geeta was given.This piece is not just a decorative item, it depicts our reason for being and provides a sense of enlightenment.","<p><em><strong><span style=""font-size: 12pt;"">⦁ Dimensions : Length: 7 , Width: 10 , Height: 6.5 inches Weight: 1910 gram.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ Premium Quality Handcrafted 100% Solid Brass Krishna Arjuna Rath Showpiece/ Home decorative.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ A beautiful and meaningful decor item for your home and workplace. This showpiece of Krishna Arjuna Rath famously depicts the scene from Mahabharata where Lord Krishna became the charioteer of Arjun, at war. Krishna gave the gist of Gita to Arjun, which is famously also attached to this figure. This Chariot figure denotes enlightenment and essence of Life.</span></strong></em><br /><em><strong><span style=""font-size: 12pt;"">⦁ This product is 100% handmade by skilled Artisans. We support Artisans and want to conserve the arts &amp; crafts of old times.</span></strong></em></p>",1027,8,Brass Showpiece statue,Krishna-Arjuna-Rath-Chariot-with-Horses-Brass-Showpiece-Home-Decor-Krishna-Arjun-Updesh-Gita-Saransh-A beautiful-and-meaningful-decor-item-for-your-home-and-workplace-This-showpiece-of-Krishna-Arjuna-Rath-famously-depicts-the-scene-from-Mahabharata-where-Lord-Krishna-became-the-charioteer-of-Arjun-at-war.,"Statues and artifacts like this one are a toast to exclusivity. History is rich with chest of treasures of stories and relics of great beings and their becoming. One such great Hindu epic is the Mahabharata, which leans itself to the understanding of the worldly ways. This particular figure is where Arjuna is being driven by the Lord Krishna himself. The figure is also popular for, this is the scene where the message of Geeta was given.This piece is not just a decorative item, it depicts our rea",12765,12900,False,True,1,True,True,True,False,False,,,"	 collectible-figurines-43100","Thursday, 28 March 2024",,1,4,10,False,True,1,1,True,0,True,[],[],[],[],[],[],[],[],[]
